player_id,first_name,last_name,address_line1,city,state,zip_code,cmp_card_tier,q2_adt_amount,q2_total_trips,q2_total_coin_in
CMP-134446,Heidi,Larsen,517 Daniel Isle Apt. 410,Pembroke Pines,FL,33091,Multi-Platinum,1479.02,3,29667.4
CMP-134447,Jessica,Chandler,29030 Lisa Hollow,Hollywood,FL,33788,Multi-Platinum,2248.71,5,84183.04
CMP-134448,Stacy,Wood,335 Jessica Islands,Miami,FL,33434,Platinum,590.61,6,24916.76
CMP-134449,Abigail,Stone,3355 John Mews Apt. 498,Hollywood,FL,34970,Gold,165.26,4,4830.09
CMP-134450,Andrew,Sanchez,45321 Gilbert Mountain,Fort Lauderdale,FL,32886,Classic,27.15,3,569.51
CMP-134451,Laura,Barnes,370 Tate Station Apt. 746,Hollywood,FL,33398,Classic,76.88,1,437.0
CMP-134452,Joyce,Griffin,5847 Regina Junction,Hollywood,FL,34358,Multi-Platinum,1490.13,2,21726.22
CMP-134453,Daniel,Ellis,056 Lance Track Suite 063,Hollywood,FL,33908,Classic,34.23,6,1194.03
CMP-134454,Colleen,Hopkins,885 Billy Run Suite 340,Hollywood,FL,33635,Platinum,305.9,3,5346.8
CMP-134455,Andrea,Moore,5299 Chavez Way,Miami,FL,32741,Classic,33.32,4,983.53
CMP-134456,Jacob,Molina,3380 Michael Turnpike Apt. 161,Hollywood,FL,34874,Classic,34.75,1,223.39
CMP-134457,Jessica,Underwood,00506 Rita Mills Suite 491,Miami,FL,33270,Classic,81.67,6,3737.36
CMP-134458,Micheal,Johnston,227 White Trail Apt. 427,Hollywood,FL,34242,Gold,259.25,3,5827.29
CMP-134459,Robert,Hoover,509 Anne Expressway Apt. 898,West Palm Beach,FL,33837,Gold,214.22,8,11352.81
CMP-134460,Brittany,Holmes,654 Mary Shore,Pembroke Pines,FL,33049,Gold,161.13,4,4594.11
CMP-134461,Diana,Nielsen,836 Rebecca Forge,Miami,FL,32186,Platinum,607.77,2,7037.2
CMP-134462,Vicki,Carter,95518 Edwards Mountain Apt. 744,Miami,FL,32732,Classic,72.18,2,849.91
CMP-134463,Daisy,Mayo,578 Sarah Corners Apt. 928,Miami,FL,33972,Platinum,728.75,3,12835.58
CMP-134464,Tanya,Reyes,60264 Lucas Curve Suite 225,Pembroke Pines,FL,33525,Classic,71.69,1,438.46
CMP-134465,David,Webster,196 Amber Pike,Miami,FL,33847,Classic,90.81,7,3791.26
CMP-134466,Crystal,Barnes,8106 Crystal Villages,Miami,FL,32639,Classic,29.4,5,1106.32
CMP-134467,Christopher,Hart,7020 Kimberly Mountains,Hollywood,FL,34220,Gold,281.8,2,3174.14
CMP-134468,Carla,Tucker,525 Morgan Place,Fort Lauderdale,FL,33752,Multi-Platinum,2281.13,7,104582.84
CMP-134469,Lori,Gibson,5295 Thomas Junction,Miami,FL,33444,Gold,250.28,4,6635.01
CMP-134470,Lisa,Ingram,89603 Campbell Roads Suite 126,Miami,FL,34265,Multi-Platinum,1942.65,3,32244.91
CMP-134471,Travis,Wood,443 Kelly Spurs,Boca Raton,FL,34594,Classic,33.76,6,1398.32
CMP-134472,Evelyn,Hanna,98090 Michelle Lake,Hollywood,FL,32229,Platinum,353.76,5,13998.59
CMP-134473,John,Wright,448 John Cape Suite 584,Hollywood,FL,33940,Classic,15.22,2,211.38
CMP-134474,Robert,Mitchell,5664 Allison Land Apt. 892,Miami,FL,32503,Gold,133.38,4,3794.64
CMP-134475,Paul,Brown,371 willis junctions suite 193,Fort Lauderdale,FL,32913,Classic,51.32,2,754.07
CMP-134476,Garrett,Mcintosh,344 Stephanie Key Apt. 303,Hollywood,FL,32286,Classic,98.58,1,720.54
CMP-134477,Brandon,White,97247 Megan Brooks,Hollywood,FL,32254,Gold,299.19,8,17227.62
CMP-134478,James,Schneider,4941 Andrea Crossroad,Fort Lauderdale,FL,32867,Classic,30.79,3,620.17
CMP-134479,Kenneth,Rhodes,00533 Carlos Center,Boca Raton,FL,32299,Platinum,453.96,4,14011.94
CMP-134480,Barbara,Austin,00054 Callahan Forest Apt. 898,Hollywood,FL,33830,Gold,141.93,6,5537.41
CMP-134481,Leah,Barnett,5055 Laura Spurs Suite 123,Miami,FL,33040,Platinum,655.62,2,10525.08
CMP-134482,Charles,Delacruz,321 Hampton Villages Apt. 413,Miami,FL,32561,Platinum,528.62,4,16321.4
CMP-134483,Scott,Torres,664 Murphy Extensions,West Palm Beach,FL,33085,Platinum,614.88,9,34026.37
CMP-134484,Gerald,Lynch,71697 Donna Fort,West Palm Beach,FL,32017,Multi-Platinum,2078.15,5,68307.98
CMP-134485,Bruce,Mcneil,05325 gomez freeway,West Palm Beach,FL,33701,Platinum,605.07,1,4749.73
CMP-134486,Anthony,Smith,35164 Harris Drive,West Palm Beach,FL,33488,Classic,71.97,4,1735.34
CMP-134487,Pamela,Williams,81615 David Fields,Pembroke Pines,FL,32729,Gold,183.46,5,6508.27
CMP-134488,Ronald,Hampton,232 Jennifer Islands Apt. 165,Fort Lauderdale,FL,32594,Platinum,509.25,3,9051.65
CMP-134489,Angela,Gray,2213 John Parks,Miami,FL,34764,Classic,25.41,2,304.56
CMP-134490,Tammy,Cooper,62915 Shelton Rapid,Miami,FL,33457,Classic,20.74,1,167.95
CMP-134491,Nicholas,Warner,7506 Andrews Lights,Hollywood,FL,33447,Classic,87.98,6,3733.61
CMP-134492,Jonathan,Acosta,98026 Gomez Branch Suite 093,Fort Lauderdale,FL,32294,Multi-Platinum,2327.49,3,54998.41
CMP-134493,David,Grant,95776 Randall Trail Apt. 077,Miami,FL,34975,Classic,36.1,2,476.07
CMP-134494,Jacob,Curry,2913 Crawford Fort Apt. 497,Fort Lauderdale,FL,32484,Multi-Platinum,2375.93,1,13375.4
CMP-134495,Emily,Duncan,949 Perry Prairie Suite 464,Hollywood,FL,32038,Classic,36.01,4,817.39
CMP-134496,Scott,Daniels,4972 David Burg Apt. 681,Hollywood,FL,32880,Classic,39.8,4,898.75
CMP-134497,Brandon,Williams,134 Nicole Dale Apt. 326,Miami,FL,32485,Classic,49.88,4,1523.74
CMP-134498,Tracy,Gates,3820 Scott Flats,Miami,FL,32621,Gold,122.88,0,0.0
CMP-134499,Patrick,Craig,756 James Mountain,Miami,FL,33961,Classic,47.34,4,1221.73
CMP-134500,Kristina,Young,942 Boone Terrace,Hollywood,FL,32310,Gold,225.44,1,1780.67
CMP-134501,Robert,Johnson,096 Bailey Street,Miami,FL,33426,Gold,151.6,3,2606.07
CMP-134502,Colleen,Simmons,6386 Alicia Shore,Hollywood,FL,32163,Classic,15.15,4,412.51
CMP-134503,Matthew,Banks,65364 Palmer Burgs Apt. 707,Boca Raton,FL,32871,Platinum,719.12,9,42380.67
CMP-134504,Katherine,Williams,131 Rios Meadows Suite 493,Hollywood,FL,33367,Classic,65.63,4,1622.67
CMP-134505,Chelsea,Blackburn,5344 Sanchez Mission,Hollywood,FL,33159,Classic,41.08,2,655.26
CMP-134506,Belinda,Fischer,3147 Jenny Field,Boca Raton,FL,33306,Classic,29.4,5,917.19
CMP-134507,Eric,Alvarado,899 Beltran Estates,Fort Lauderdale,FL,32809,Classic,47.0,6,2267.87
CMP-134508,Kelly,Tran,23968 White Parkways Suite 504,Fort Lauderdale,FL,34676,Classic,73.81,4,2283.46
CMP-134509,Ryan,Rodgers,4084 Brown Pine Suite 144,Fort Lauderdale,FL,32898,Classic,25.14,4,790.71
CMP-134510,Vincent,Diaz,601 Foster Parkway,Hollywood,FL,33473,Classic,45.52,5,1725.31
CMP-134511,Fernando,King,1038 Smith Track,Hollywood,FL,32913,Platinum,304.61,6,13955.6
CMP-134512,Lisa,Smith,27613 jordan cliffs apt. 730,West Palm Beach,FL,00000,Gold,289.55,3,6343.6
CMP-134513,Patricia,Lynch,013 Hernandez Tunnel Apt. 737,West Palm Beach,FL,34680,Platinum,628.33,5,21702.55
CMP-134514,Sara,Walker,812 William Port Apt. 314,Hollywood,FL,33604,Classic,92.82,4,2295.6
CMP-134515,Jeffrey,Smith,75004 Carson Roads Apt. 290,Hollywood,FL,33728,Platinum,402.91,4,10775.88
CMP-134516,Michelle,Mckenzie,844 Peck Square Suite 006,Hollywood,FL,33165,Classic,65.7,2,856.02
CMP-134517,Stephen,Boyd,7524 Benjamin Rue Suite 307,Hollywood,FL,33335,Classic,73.26,3,1380.67
CMP-134518,Martin,Anderson,8497 Melissa Falls Suite 319,Hollywood,FL,34679,Gold,124.69,3,3051.11
CMP-134519,Kyle,Rodriguez,73878 Ball Gardens,Pembroke Pines,FL,34526,Gold,243.64,2,2836.51
CMP-134520,Jessica,Figueroa,665 Medina Point,Hollywood,FL,34710,Gold,264.14,5,9805.74
CMP-134521,Tonya,Smith,8147 Nancy Ridge,Fort Lauderdale,FL,33381,Multi-Platinum,2460.92,3,56619.45
CMP-134522,Steven,Wilson,199 Ashley Row,Hollywood,FL,34408,Gold,167.46,8,10253.61
CMP-134523,Albert,Mendoza,1968 Heath Plains Suite 926,Fort Lauderdale,FL,33342,Platinum,763.15,2,9579.4
CMP-134524,Brian,Frye,7386 Abigail Plain,Fort Lauderdale,FL,33164,Classic,36.44,4,874.96
CMP-134525,Reginald,Travis,426 Kristi Plains Apt. 470,Miami,FL,33358,Gold,231.29,3,3972.43
CMP-134526,Arthur,Gross,74548 isabella parkway suite 071,Hollywood,FL,00000,Classic,47.9,5,1877.17
CMP-134527,Tyler,Gutierrez,0404 Jonathan Glen,Hollywood,FL,33465,Platinum,798.67,7,35614.35
CMP-134528,Erika,Ward,76916 Nicholas Points Suite 839,Hollywood,FL,32961,Multi-Platinum,1170.55,7,62312.33
CMP-134529,Olivia,Patton,9539 aaron wells,Hollywood,FL,32483,Classic,51.17,7,2070.53
CMP-134530,Julie,Johnson,449 Young Land Suite 431,Hollywood,FL,34469,Multi-Platinum,1493.17,3,33101.3
CMP-134531,Theresa,Simmons,919 Wyatt Orchard Suite 524,Fort Lauderdale,FL,32907,Classic,89.6,6,3550.04
CMP-134532,Deanna,Schmitt,567 Thomas Views Apt. 523,West Palm Beach,FL,32271,Gold,235.14,8,10718.34
CMP-134533,Daniel,Dawson,86636 John Lakes Suite 424,Pembroke Pines,FL,34029,Gold,169.22,5,5363.07
CMP-134534,Courtney,Smith,651 Stafford Inlet Apt. 980,Miami,FL,34673,Classic,79.87,4,2405.89
CMP-134535,Joseph,Fleming,95060 Booth Stravenue,Fort Lauderdale,FL,34688,Gold,172.78,6,6808.85
CMP-134536,Bruce,Stewart,9993 Anthony Freeway Apt. 440,Miami,FL,34246,Classic,12.82,4,331.87
CMP-134537,Linda,George,41387 James Mission Apt. 713,Hollywood,FL,32460,Classic,52.02,9,3095.11
CMP-134538,Alexander,Webb,969 Day Point,Miami,FL,33183,Gold,121.09,3,2168.66
CMP-134539,Darren,Green,61387 Galloway Parks Suite 688,Miami,FL,32696,Gold,264.69,3,6025.77
CMP-134540,Brian,Ferguson,341 Porter Bridge,Fort Lauderdale,FL,32720,Gold,110.97,2,1641.13
CMP-134541,Deborah,Martinez,9103 Mclaughlin Ranch Apt. 912,Miami,FL,33288,Classic,46.78,1,320.55
CMP-134542,Frank,Lopez,3612 Russell Dam Apt. 744,Fort Lauderdale,FL,33824,Classic,19.93,5,721.42
CMP-134543,Judy,Winters,96327 Brown Walk Apt. 832,Hollywood,FL,32806,Classic,11.96,1,75.63
CMP-134544,Paul,Garcia,267 Walker Cape,Hollywood,FL,33986,Classic,63.66,1,378.83
CMP-134545,Jessica,King,1032 Manning Rest Apt. 988,Miami,FL,33744,Platinum,455.32,3,8921.7
CMP-134546,Marcus,Garcia,70267 Natasha Course,Miami,FL,33915,Platinum,717.7,4,22289.16
CMP-134547,Wendy,Carr,1089 Williams Wells,Fort Lauderdale,FL,34593,Platinum,608.61,3,11294.28
CMP-134548,Lucas,Williams,3838 Thomas Road Suite 696,Hollywood,FL,32687,Platinum,693.54,5,22790.49
CMP-134549,Michael,Oneill,0514 Little Pass Apt. 060,Hollywood,FL,34922,Gold,139.13,5,4396.52
CMP-134550,Lisa,Roth,46134 Summer Square,Miami,FL,34492,Gold,126.6,3,2331.97
CMP-134551,Eugene,Walker,4935 Jennifer Villages,Pembroke Pines,FL,34635,Classic,42.05,3,1010.55
CMP-134552,Christine,Bell,93123 Brad Tunnel Apt. 439,Miami,FL,33065,Gold,201.25,4,5194.07
CMP-134553,Carolyn,Cortez,3936 Ashley Freeway Apt. 240,Fort Lauderdale,FL,34656,Classic,14.63,6,654.51
CMP-134554,Christina,Roman,52373 Gonzalez Keys,Miami,FL,32658,Classic,60.71,4,1567.58
CMP-134555,Brian,Anderson,524 Graham Station Apt. 818,Boca Raton,FL,32520,Gold,185.05,2,2861.49
CMP-134556,John,Young,60131 Garcia Trafficway,Fort Lauderdale,FL,34964,Classic,22.0,4,628.03
CMP-134557,Michael,Mueller,6357 Perry Hills Suite 490,Boca Raton,FL,34495,Gold,237.88,2,3043.98
CMP-134558,Rodney,Sanders,8277 Le Camp,West Palm Beach,FL,32599,Gold,227.91,3,3974.56
CMP-134559,Ann,Mcknight,64168 Glenn Canyon,Fort Lauderdale,FL,32146,Classic,78.23,3,1469.59
CMP-134560,Madeline,Leonard,68749 Wilson River,Hollywood,FL,34922,Multi-Platinum,1380.18,5,46637.0
CMP-134561,Shirley,Lee,07290 Thornton Overpass,Boca Raton,FL,33456,Classic,48.32,3,1161.88
CMP-134562,Rebecca,Salinas,74565 Smith Camp Suite 234,Fort Lauderdale,FL,33748,Classic,71.04,3,1515.75
CMP-134563,John,Keller,2740 Katie Port Apt. 300,Hollywood,FL,32026,Platinum,693.04,9,48635.37
CMP-134564,Monica,Weaver,3109 Joseph Stravenue,Hollywood,FL,33091,Platinum,599.15,2,9461.2
CMP-134565,Lisa,Wilson,24156 carlos summit,Hollywood,FL,33769,Gold,195.73,2,2362.84
CMP-134566,John,Gonzalez,65881 Avila Extensions Suite 364,Fort Lauderdale,FL,33955,Classic,78.47,7,4324.95
CMP-134567,Amber,Dean,172 Shea Shores Apt. 640,West Palm Beach,FL,32388,Classic,66.22,4,1680.99
CMP-134568,Mary,Romero,6185 Michael Square,Hollywood,FL,33891,Gold,112.96,5,4467.1
CMP-134569,Christine,Martinez,1142 Kenneth Springs,Pembroke Pines,FL,32263,Classic,30.32,5,922.67
CMP-134570,Henry,Salazar,296 Patricia Orchard Suite 826,Fort Lauderdale,FL,34382,Classic,97.35,5,3485.05
CMP-134571,James,Robbins,01289 Haney Meadows,Fort Lauderdale,FL,32235,Gold,218.15,4,7137.73
CMP-134572,Jeffrey,Hood,16936 Greene Walk Apt. 043,Miami,FL,33486,Classic,20.08,6,917.82
CMP-134573,Micheal,Fowler,80494 Miller Circles,Miami,FL,32797,Classic,81.49,4,2425.35
CMP-134574,Kimberly,Mccarthy,90992 Garza Pass Suite 837,Miami,FL,34966,Classic,35.39,0,0.0
CMP-134575,Christine,Melton,029 Stewart Lane Suite 952,Boca Raton,FL,34736,Classic,49.42,4,1546.46
CMP-134576,David,Rosales,164 Scott Oval,Hollywood,FL,32305,Gold,136.47,3,2550.01
CMP-134577,Sarah,Serrano,987 Simpson Stream Apt. 421,Fort Lauderdale,FL,32573,Gold,233.44,0,0.0
CMP-134578,Mary,Ross,8403 Black Summit,Fort Lauderdale,FL,34935,Multi-Platinum,2207.74,4,69747.18
CMP-134579,Douglas,Christensen,2314 Tucker Cove,Miami,FL,32727,Classic,17.27,2,203.89
CMP-134580,Paige,Wallace,70951 Mason Terrace,Fort Lauderdale,FL,32572,Multi-Platinum,1108.53,6,45023.04
CMP-134581,Rebekah,Pierce,34538 Hannah Lakes,Fort Lauderdale,FL,33643,Classic,50.08,3,894.53
CMP-134582,Vicki,Weiss,305 Julie Brooks,Fort Lauderdale,FL,32172,Gold,139.12,2,2195.19
CMP-134583,Rebecca,Gibson,6568 Mendoza Crescent,Hollywood,FL,33519,Classic,84.1,4,1867.79
CMP-134584,Tyler,Foley,2660 Dana Alley Apt. 579,Fort Lauderdale,FL,32163,Classic,20.89,3,375.4
CMP-134585,Cindy,Huber,9551 Timothy Pike,Fort Lauderdale,FL,34245,Classic,29.39,7,1601.86
CMP-134586,Vanessa,Hampton,532 Ryan Burg Apt. 589,Fort Lauderdale,FL,33096,Gold,200.15,5,7327.28
CMP-134587,Brittany,Higgins,4633 Bradley Point,Boca Raton,FL,33199,Classic,40.23,5,1249.35
CMP-134588,Christina,Stephens,4112 Calvin Plains Apt. 232,Hollywood,FL,34028,Gold,134.05,2,1840.52
CMP-134589,Linda,Wagner,817 Kathryn Mountain Apt. 353,Hollywood,FL,33813,Classic,52.52,1,371.44
CMP-134590,Tyler,Cox,0667 Christopher Gateway Apt. 959,Miami,FL,32395,Classic,33.49,6,1376.03
CMP-134591,James,Webb,490 walters parks apt. 060,Miami,FL,33414,Gold,202.61,2,2416.72
CMP-134592,Benjamin,Hurley,766 Contreras Manors,Fort Lauderdale,FL,33416,Classic,73.36,3,1221.9
CMP-134593,Timothy,Mann,7541 Kevin Summit Apt. 384,West Palm Beach,FL,34350,Classic,97.76,8,4337.09
CMP-134594,Kimberly,Simpson,3212 Charles Heights,West Palm Beach,FL,33758,Gold,278.64,7,15072.23
CMP-134595,Travis,Smith,383 Chase Expressway,Hollywood,FL,34253,Classic,90.53,3,1538.13
CMP-134596,Tara,Carter,40496 Thomas Extension,Miami,FL,34811,Gold,187.96,3,3935.43
CMP-134597,Anthony,Cohen,671 Eduardo Branch Apt. 908,Pembroke Pines,FL,34897,Classic,87.51,3,1930.5
CMP-134598,Logan,Garza,537 Flores Shores,Hollywood,FL,32984,Classic,92.02,7,4799.97
CMP-134599,Paul,Meza,113 Joe Forge Apt. 802,Boca Raton,FL,33951,Gold,274.74,4,6904.3
CMP-134600,Patricia,Sanchez,35711 Burch Isle,Hollywood,FL,33723,Multi-Platinum,2061.32,4,63082.96
CMP-134601,Aaron,Bray,32869 Sarah Way Suite 892,Miami,FL,32126,Multi-Platinum,2100.68,6,87620.87
CMP-134602,Ashley,Stevenson,2251 Green Loaf,Miami,FL,34920,Gold,175.15,3,4261.63
CMP-134603,William,Wood,74122 Christopher Islands Suite 304,Hollywood,FL,34875,Classic,72.87,6,3335.54
CMP-134604,Megan,Campbell,6559 Farmer Island,Fort Lauderdale,FL,33551,Classic,16.72,5,478.47
CMP-134605,Mark,Marsh,742 Richard Common,Hollywood,FL,32053,Classic,16.62,3,294.44
CMP-134606,Jeremy,Wilson,83975 David Shoals,Miami,FL,32396,Gold,219.22,1,1644.75
CMP-134607,Andrea,Myers,910 Lewis Plains,Hollywood,FL,34922,Classic,72.82,8,3260.23
CMP-134608,Angie,Johnson,89469 Pamela Run,Hollywood,FL,33582,Platinum,552.23,5,16506.42
CMP-134609,Jonathan,Miller,8695 David Path,West Palm Beach,FL,33795,Gold,128.0,1,753.96
CMP-134610,Jerry,Cook,03115 Oliver Cove Suite 098,Hollywood,FL,34247,Classic,60.91,2,769.16
CMP-134611,Janice,Gardner,817 Michelle Viaduct Apt. 033,Boca Raton,FL,32373,Classic,44.38,4,1163.94
CMP-134612,Susan,Lee,748 Leslie Ranch Apt. 505,Fort Lauderdale,FL,33553,Platinum,757.93,6,34764.59
CMP-134613,Walter,West,229 gonzalez fields apt. 807,Pembroke Pines,FL,34021,Gold,163.14,4,3863.07
CMP-134614,Dana,Cooper,32704 Mckay Forest Apt. 500,Miami,FL,32745,Platinum,671.51,4,15294.46
CMP-134615,Jennifer,Johnson,046 Brown Unions,Hollywood,FL,34242,Classic,90.44,6,3922.73
CMP-134616,Nancy,Kim,181 Yolanda Passage Apt. 007,Hollywood,FL,32211,Platinum,665.67,3,15526.4
CMP-134617,Paul,Lewis,27627 Brian Inlet Apt. 451,Hollywood,FL,32513,Gold,196.75,3,4823.1
CMP-134618,Thomas,Mason,5359 Parks Union,Hollywood,FL,33064,Classic,92.4,6,3346.64
CMP-134619,Emily,Jacobson,227 Marilyn Drives,Hollywood,FL,32471,Gold,228.35,4,7152.74
CMP-134620,Christopher,Graham,04679 Wagner Hollow Suite 765,Miami,FL,33852,Classic,16.71,2,189.15
CMP-134621,Janet,Butler,6890 jeremy turnpike,Hollywood,FL,33277,Classic,98.28,3,1798.13
CMP-134622,Wendy,Mullins,9523 Moore Shoal,West Palm Beach,FL,34748,Platinum,649.54,6,22924.12
CMP-134623,Nancy,Mccoy,44663 Smith Harbors Suite 844,Miami,FL,32039,Gold,247.15,6,8874.19
CMP-134624,Tiffany,Scott,52066 Michael Squares Suite 279,Hollywood,FL,34293,Multi-Platinum,1158.21,3,27764.74
CMP-134625,Nicholas,Lynch,447 Deborah Shoals Apt. 425,Miami,FL,32321,Classic,32.05,4,830.27
CMP-134626,Amy,Phillips,94837 King Crossing Suite 785,Miami,FL,33707,Classic,67.2,5,2409.18
CMP-134627,John,Hamilton,202 Gonzalez Branch,Pembroke Pines,FL,32853,Classic,84.56,7,3367.49
CMP-134628,Brittney,Johnson,70308 Linda Club Suite 610,Hollywood,FL,33490,Classic,43.24,1,308.6
CMP-134629,Kathy,Vargas,2081 Robert Divide Apt. 148,Miami,FL,34411,Platinum,731.55,7,35648.72
CMP-134630,Isabel,Reed,08546 Cole Trail,Fort Lauderdale,FL,34412,Gold,198.25,4,5433.04
CMP-134631,Adam,Rios,737 William Coves,Pembroke Pines,FL,32710,Gold,184.72,3,3826.04
CMP-134632,Amy,Shields,07975 Matthews Crossroad,Hollywood,FL,32429,Multi-Platinum,1060.65,4,24534.58
CMP-134633,Mary,Hull,47934 Adam Groves,Miami,FL,33671,Classic,78.55,5,3096.82
CMP-134634,Kristy,Shaw,911 william squares,Boca Raton,FL,00000,Gold,192.57,3,3294.08
CMP-134635,Timothy,Cooper,812 Roberts Route,Hollywood,FL,32401,Gold,272.71,5,10214.98
CMP-134636,Maria,Villarreal,191 Freeman Ways Suite 781,Boca Raton,FL,34155,Gold,184.81,4,6052.38
CMP-134637,Christina,Mays,5985 Gibson Isle,Fort Lauderdale,FL,33426,Gold,245.04,3,4873.47
CMP-134638,Alyssa,Espinoza,43220 Andrea Walk,Fort Lauderdale,FL,32723,Platinum,481.32,2,7457.54
CMP-134639,Oscar,Graham,0933 Taylor Spur Apt. 987,West Palm Beach,FL,34405,Gold,264.22,3,4826.49
CMP-134640,Cassandra,Bush,1981 Cynthia Fork Apt. 834,Hollywood,FL,33697,Classic,73.61,3,1774.23
CMP-134641,Lisa,Koch,08572 Edward Plain,Hollywood,FL,34114,Gold,216.93,6,9463.57
CMP-134642,Cody,Allen,7199 Walsh Loaf Apt. 755,Hollywood,FL,33791,Gold,226.9,3,3949.94
CMP-134643,William,Barajas,0040 Robinson Mountain Apt. 611,West Palm Beach,FL,34649,Classic,31.99,2,487.63
CMP-134644,Jim,Mcdonald,5537 Bill Corners,Hollywood,FL,33549,Gold,163.38,3,3087.83
CMP-134645,Elizabeth,Hughes,2055 Denise Landing Suite 830,Fort Lauderdale,FL,34513,Classic,23.07,6,854.01
CMP-134646,Kelly,Davis,6479 Pierce Run,Miami,FL,34542,Classic,83.26,1,618.74
CMP-134647,Cheyenne,Harmon,82492 Cheryl Centers,Miami,FL,32511,Classic,73.69,4,2075.31
CMP-134648,Karen,Leach,336 Joseph Oval,Miami,FL,32890,Gold,152.5,2,2405.82
CMP-134649,Lisa,Campbell,398 jason extensions suite 263,Boca Raton,FL,34296,Gold,188.84,3,4170.19
CMP-134650,Olivia,Chapman,910 Flynn Plaza Apt. 936,Hollywood,FL,33256,Classic,37.64,3,768.44
CMP-134651,Kelly,Forbes,837 Megan Springs Suite 197,Boca Raton,FL,32966,Multi-Platinum,2133.93,1,16467.66
CMP-134652,Megan,Eaton,93093 Barbara Land,Pembroke Pines,FL,33810,Gold,201.92,3,4183.9
CMP-134653,Julia,Green,0716 Mary Cliff,Hollywood,FL,34470,Classic,66.59,2,836.78
CMP-134654,Jennifer,Davis,14268 Carlos Plaza,Fort Lauderdale,FL,33030,Gold,211.0,7,8625.19
CMP-134655,William,Ryan,53408 Brooke Gardens Suite 483,Hollywood,FL,34219,Gold,152.82,2,1970.16
CMP-134656,Todd,Wallace,447 Henry Lake Suite 869,Hollywood,FL,34681,Classic,16.89,2,260.65
CMP-134657,Kyle,Torres,4188 Alexander Stravenue Suite 507,Boca Raton,FL,34792,Classic,71.71,5,2766.14
CMP-134658,Samantha,Barnett,11366 Suzanne Union Apt. 475,Fort Lauderdale,FL,33741,Classic,42.66,5,1343.03
CMP-134659,Melissa,Gibbs,043 Mckinney Mountains Suite 063,Hollywood,FL,34036,Classic,82.29,3,1612.98
CMP-134660,Susan,Williams,0387 Rachel Isle Apt. 249,Hollywood,FL,34686,Platinum,540.83,3,12429.84
CMP-134661,Aaron,Dennis,664 King Ports,Hollywood,FL,34075,Platinum,543.2,5,16170.0
CMP-134662,Brittany,Salazar,6855 Sara Cliffs Apt. 296,West Palm Beach,FL,33183,Gold,135.16,1,824.6
CMP-134663,Kristen,Moses,87358 Michael Springs Apt. 909,Pembroke Pines,FL,34225,Classic,85.49,6,3848.85
CMP-134664,Peggy,Taylor,76655 Aaron Station,Miami,FL,32957,Classic,49.55,5,1689.13
CMP-134665,Ryan,West,77651 Kelley Locks Apt. 914,West Palm Beach,FL,34874,Classic,68.34,2,927.35
CMP-134666,Richard,Davis,4383 Thomas Valleys,Hollywood,FL,33330,Multi-Platinum,2014.65,9,131429.75
CMP-134667,Theodore,Smith,3802 Foster Manor,Hollywood,FL,33845,Gold,279.91,3,4643.57
CMP-134668,Sheila,Kramer,9951 curtis mill,Miami,FL,00000,Classic,20.0,5,697.24
CMP-134669,Anna,Shields,9181 Harris Corners,Boca Raton,FL,32844,Classic,64.04,3,1432.18
CMP-134670,Lisa,Gilbert,7622 Norris Plaza,Hollywood,FL,32485,Gold,149.01,7,7267.77
CMP-134671,Nathaniel,Lopez,617 Lisa Trail Suite 480,Boca Raton,FL,34012,Classic,42.07,3,806.37
CMP-134672,Anita,Freeman,64331 Hernandez Oval,Hollywood,FL,34632,Classic,60.01,6,2847.5
CMP-134673,Michael,Mitchell,00536 Matthew Square,West Palm Beach,FL,33937,Gold,151.1,4,3654.3
CMP-134674,Kyle,Stevens,84997 Victoria Curve,West Palm Beach,FL,33426,Classic,25.85,4,644.98
CMP-134675,Anthony,Martinez,6847 Latasha Trafficway,Hollywood,FL,33745,Classic,40.3,6,1767.86
CMP-134676,Tyler,Gonzalez,936 Byrd Manor Apt. 150,Hollywood,FL,32634,Gold,128.09,8,7202.78
CMP-134677,Michele,Taylor,46676 Riggs Ramp,Miami,FL,32400,Classic,74.79,6,3448.27
CMP-134678,Michael,Wagner,909 Kelly Ports Apt. 094,Hollywood,FL,33096,Platinum,647.36,4,17266.85
CMP-134679,Johnny,Ramirez,7639 Lisa Common Apt. 466,Hollywood,FL,32298,Platinum,557.18,2,7638.95
CMP-134680,Lisa,Keller,1567 Moreno Cliffs,Pembroke Pines,FL,34375,Platinum,337.68,9,23982.28
CMP-134681,Danielle,Velasquez,3573 Cox Brook Apt. 876,Pembroke Pines,FL,33474,Classic,77.65,5,3107.83
CMP-134682,Amy,Vargas,30326 Jack Pass,Fort Lauderdale,FL,34807,Multi-Platinum,2301.52,4,57463.85
CMP-134683,Christopher,Diaz,7174 Jacqueline Garden,Miami,FL,32495,Classic,80.1,1,513.97
CMP-134684,Stacy,Mays,4901 Christina Hollow Suite 168,Hollywood,FL,34355,Classic,73.47,5,2066.13
CMP-134685,Terri,Brown,0922 Hawkins Loop,Hollywood,FL,33792,Classic,79.99,9,5122.82
CMP-134686,Amanda,Myers,32699 Simmons Throughway Suite 846,Miami,FL,33446,Classic,42.5,4,1047.46
CMP-134687,Deanna,Blanchard,17016 Phillips Square Apt. 054,Boca Raton,FL,32143,Multi-Platinum,2266.29,3,49273.94
